airline,flightId,scheduleDateTime,estimatedDateTime,airport,chkinrange,gatenumber,codeshare,masterflightid,remark,airportCode,terminalid,target_airport_code
아시아나항공,OZ9861,202609222050,202609222050,오사카/ 간사이,A B C D,238,Slave,KE737,,KIX,P03,KIX
피치항공,MM710,202609222055,202609222055,오사카/ 간사이,K29-K34,117,Master,,,KIX,P02,KIX
트리니티항공,TW307,202609222105,202609222105,오사카/ 간사이,B01-B18,115,Master,,,KIX,P02,KIX
트리니티항공,TW317,202609222230,202609222230,오사카/ 간사이,B01-B18,11,Master,,,KIX,P01,KIX
피치항공,MM716,202609230325,202609230325,오사카/ 간사이,K29-K34,,Master,,,KIX,P02,KIX
아시아나항공,OZ112,202609230655,202609230655,오사카/ 간사이,G17-J40,,Master,,,KIX,P03,KIX
에티하드 항공,EY8448,202609230655,202609230655,오사카/ 간사이,G17-J40,,Slave,OZ112,,KIX,P03,KIX
전일본공수,NH6952,202609230655,202609230655,오사카/ 간사이,G17-J40,,Slave,OZ112,,KIX,P03,KIX
대한항공,KE5721,202609230655,202609230655,오사카/ 간사이,G17-J40,,Slave,OZ112,,KIX,P03,KIX
제주항공,7C1301,202609230710,202609230710,오사카/ 간사이,L13-L36,,Master,,,KIX,P02,KIX
에어서울,RS711,202609230715,202609230715,오사카/ 간사이,E01-E10,287,Master,,,KIX,P03,KIX
피치항공,MM712,202609230730,202609230730,오사카/ 간사이,K29-K34,,Master,,,KIX,P02,KIX
전일본공수,NH3512,202609230730,202609230730,오사카/ 간사이,K29-K34,,Slave,MM712,,KIX,P02,KIX
진에어,LJ231,202609230740,202609230740,오사카/ 간사이,E21-F17,212,Master,,,KIX,P03,KIX
대한항공,KE5071,202609230740,202609230740,오사카/ 간사이,E21-F17,212,Slave,LJ231,,KIX,P03,KIX
제주항공,7C1391,202609230755,202609230755,오사카/ 간사이,L13-L36,34,Master,,,KIX,P01,KIX
트리니티항공,TW301,202609230800,202609230800,오사카/ 간사이,A01-C34,,Master,,,KIX,P02,KIX
진에어,LJ241,202609230810,202609230810,오사카/ 간사이,E21-F17,210,Master,,,KIX,P03,KIX
제주항공,7C1303,202609230905,202609230905,오사카/ 간사이,L13-L36,,Master,,,KIX,P02,KIX
이스타항공,ZE611,202609230915,202609230915,오사카/ 간사이,F22-G13,,Master,,,KIX,P02,KIX
대한항공,KE723,202609230935,202609230935,오사카/ 간사이,A B C D,224,Master,,,KIX,P03,KIX
델타항공,DL7785,202609230935,202609230935,오사카/ 간사이,A B C D,224,Slave,KE723,,KIX,P03,KIX
몽골항공,OM6703,202609230935,202609230935,오사카/ 간사이,A B C D,224,Slave,KE723,,KIX,P03,KIX
일본항공,JL5210,202609230935,202609230935,오사카/ 간사이,A B C D,224,Slave,KE723,,KIX,P03,KIX
아시아나항공,OZ9855,202609230935,202609230935,오사카/ 간사이,A B C D,224,Slave,KE723,,KIX,P03,KIX
에어부산,BX172,202609230940,202609230940,오사카/ 간사이,E11-E19,289,Master,,,KIX,P03,KIX
아시아나항공,OZ9568,202609230940,202609230940,오사카/ 간사이,E11-E19,289,Slave,BX172,,KIX,P03,KIX
진에어,LJ233,202609231010,202609231010,오사카/ 간사이,E21-F17,,Master,,,KIX,P03,KIX
피치항공,MM714,202609231020,202609231020,오사카/ 간사이,K29-K34,,Master,,,KIX,P02,KIX
전일본공수,NH3524,202609231020,202609231020,오사카/ 간사이,K29-K34,,Slave,MM714,,KIX,P02,KIX
제주항공,7C1305,202609231040,202609231040,오사카/ 간사이,L13-L36,,Master,,,KIX,P02,KIX
트리니티항공,TW303,202609231050,202609231050,오사카/ 간사이,A01-C34,,Master,,,KIX,P02,KIX
파라타항공,WE511,202609231110,202609231110,오사카/ 간사이,B25-B32,,Master,,,KIX,P02,KIX
에어부산,BX174,202609231300,202609231300,오사카/ 간사이,E11-E19,,Master,,,KIX,P03,KIX
아시아나항공,OZ9570,202609231300,202609231300,오사카/ 간사이,E11-E19,,Slave,BX174,,KIX,P03,KIX
에어서울,RS713,202609231315,202609231315,오사카/ 간사이,E01-E10,,Master,,,KIX,P03,KIX
제주항공,7C1393,202609231405,202609231405,오사카/ 간사이,L13-L36,,Master,,,KIX,P02,KIX
피치항공,MM706,202609231440,202609231440,오사카/ 간사이,K29-K34,,Master,,,KIX,P02,KIX
에어부산,BX176,202609231450,202609231450,오사카/ 간사이,E11-E19,,Master,,,KIX,P03,KIX
아시아나항공,OZ9572,202609231450,202609231450,오사카/ 간사이,E11-E19,,Slave,BX176,,KIX,P03,KIX
대한항공,KE725,202609231505,202609231505,오사카/ 간사이,A B C D,,Master,,,KIX,P03,KIX
에어 프랑스,AF5374,202609231505,202609231505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
델타항공,DL7787,202609231505,202609231505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
일본항공,JL5212,202609231505,202609231505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
몽골항공,OM6705,202609231505,202609231505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
버진 애틀랜틱 항공,VS5548,202609231505,202609231505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
아시아나항공,OZ9857,202609231505,202609231505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
이스타항공,ZE613,202609231515,202609231515,오사카/ 간사이,F22-G13,,Master,,,KIX,P02,KIX
에어서울,RS715,202609231520,202609231520,오사카/ 간사이,E01-E10,,Master,,,KIX,P03,KIX
트리니티항공,TW305,202609231555,202609231555,오사카/ 간사이,A01-C34,,Master,,,KIX,P02,KIX
진에어,LJ239,202609231610,202609231610,오사카/ 간사이,E21-F17,234,Master,,,KIX,P03,KIX
아시아나항공,OZ114,202609231640,202609231640,오사카/ 간사이,G17-J40,,Master,,,KIX,P03,KIX
에티하드 항공,EY8449,202609231640,202609231640,오사카/ 간사이,G17-J40,,Slave,OZ114,,KIX,P03,KIX
전일본공수,NH6954,202609231640,202609231640,오사카/ 간사이,G17-J40,,Slave,OZ114,,KIX,P03,KIX
대한항공,KE5723,202609231640,202609231640,오사카/ 간사이,G17-J40,,Slave,OZ114,,KIX,P03,KIX
제주항공,7C1307,202609231700,202609231700,오사카/ 간사이,L13-L36,,Master,,,KIX,P02,KIX
파라타항공,WE513,202609231745,202609231745,오사카/ 간사이,B21-B32,,Master,,,KIX,P02,KIX
대한항공,KE721,202609231845,202609231845,오사카/ 간사이,A B C D,,Master,,,KIX,P03,KIX
아시아나항공,OZ9859,202609231845,202609231845,오사카/ 간사이,A B C D,,Slave,KE721,,KIX,P03,KIX
제주항공,7C1395,202609231920,202609231920,오사카/ 간사이,L13-L36,,Master,,,KIX,P02,KIX
진에어,LJ243,202609231930,202609231930,오사카/ 간사이,E21-F17,,Master,,,KIX,P03,KIX
아시아나항공,OZ116,202609231935,202609231935,오사카/ 간사이,G17-J40,,Master,,,KIX,P03,KIX
에어캐나다,AC6974,202609231935,202609231935,오사카/ 간사이,G17-J40,,Slave,OZ116,,KIX,P03,KIX
에티오피아항공,ET1290,202609231935,202609231935,오사카/ 간사이,G17-J40,,Slave,OZ116,,KIX,P03,KIX
에티하드 항공,EY8450,202609231935,202609231935,오사카/ 간사이,G17-J40,,Slave,OZ116,,KIX,P03,KIX
전일본공수,NH6956,202609231935,202609231935,오사카/ 간사이,G17-J40,,Slave,OZ116,,KIX,P03,KIX
대한항공,KE5499,202609231935,202609231935,오사카/ 간사이,G17-J40,,Slave,OZ116,,KIX,P03,KIX
아시아나항공,OZ118,202609232040,202609232040,오사카/ 간사이,G17-J40,,Master,,,KIX,P03,KIX
대한항공,KE5501,202609232040,202609232040,오사카/ 간사이,G17-J40,,Slave,OZ118,,KIX,P03,KIX
대한항공,KE737,202609232050,202609232050,오사카/ 간사이,A B C D,,Master,,,KIX,P03,KIX
델타항공,DL7874,202609232050,202609232050,오사카/ 간사이,A B C D,,Slave,KE737,,KIX,P03,KIX
일본항공,JL5268,202609232050,202609232050,오사카/ 간사이,A B C D,,Slave,KE737,,KIX,P03,KIX
아시아나항공,OZ9861,202609232050,202609232050,오사카/ 간사이,A B C D,,Slave,KE737,,KIX,P03,KIX
피치항공,MM710,202609232055,202609232055,오사카/ 간사이,K29-K34,,Master,,,KIX,P02,KIX
트리니티항공,TW307,202609232105,202609232105,오사카/ 간사이,A01-C34,,Master,,,KIX,P02,KIX
트리니티항공,TW317,202609232230,202609232230,오사카/ 간사이,A01-C34,,Master,,,KIX,P02,KIX
피치항공,MM716,202609240325,202609240325,오사카/ 간사이,K29-K34,,Master,,,KIX,P02,KIX
아시아나항공,OZ112,202609240655,202609240655,오사카/ 간사이,G17-J40,,Master,,,KIX,P03,KIX
에티하드 항공,EY8448,202609240655,202609240655,오사카/ 간사이,G17-J40,,Slave,OZ112,,KIX,P03,KIX
전일본공수,NH6952,202609240655,202609240655,오사카/ 간사이,G17-J40,,Slave,OZ112,,KIX,P03,KIX
대한항공,KE5721,202609240655,202609240655,오사카/ 간사이,G17-J40,,Slave,OZ112,,KIX,P03,KIX
제주항공,7C1301,202609240710,202609240710,오사카/ 간사이,L13-L36,,Master,,,KIX,P02,KIX
에어서울,RS711,202609240715,202609240715,오사카/ 간사이,E01-E10,,Master,,,KIX,P03,KIX
피치항공,MM712,202609240730,202609240730,오사카/ 간사이,K29-K34,,Master,,,KIX,P02,KIX
전일본공수,NH3512,202609240730,202609240730,오사카/ 간사이,K29-K34,,Slave,MM712,,KIX,P02,KIX
진에어,LJ231,202609240740,202609240740,오사카/ 간사이,E21-F17,,Master,,,KIX,P03,KIX
대한항공,KE5071,202609240740,202609240740,오사카/ 간사이,E21-F17,,Slave,LJ231,,KIX,P03,KIX
제주항공,7C1391,202609240755,202609240755,오사카/ 간사이,L13-L36,,Master,,,KIX,P02,KIX
트리니티항공,TW301,202609240800,202609240800,오사카/ 간사이,A01-C34,,Master,,,KIX,P02,KIX
진에어,LJ241,202609240810,202609240810,오사카/ 간사이,E21-F17,,Master,,,KIX,P03,KIX
트리니티항공,TW323,202609240830,202609240830,오사카/ 간사이,A01-C34,,Master,,,KIX,P02,KIX
제주항공,7C1303,202609240905,202609240905,오사카/ 간사이,L13-L36,,Master,,,KIX,P02,KIX
이스타항공,ZE611,202609240915,202609240915,오사카/ 간사이,F19-G13,,Master,,,KIX,P02,KIX
대한항공,KE723,202609240935,202609240935,오사카/ 간사이,A B C D,,Master,,,KIX,P03,KIX
델타항공,DL7785,202609240935,202609240935,오사카/ 간사이,A B C D,,Slave,KE723,,KIX,P03,KIX
몽골항공,OM6703,202609240935,202609240935,오사카/ 간사이,A B C D,,Slave,KE723,,KIX,P03,KIX
일본항공,JL5210,202609240935,202609240935,오사카/ 간사이,A B C D,,Slave,KE723,,KIX,P03,KIX
아시아나항공,OZ9855,202609240935,202609240935,오사카/ 간사이,A B C D,,Slave,KE723,,KIX,P03,KIX
에어부산,BX172,202609240940,202609240940,오사카/ 간사이,E11-E19,,Master,,,KIX,P03,KIX
아시아나항공,OZ9568,202609240940,202609240940,오사카/ 간사이,E11-E19,,Slave,BX172,,KIX,P03,KIX
진에어,LJ233,202609241010,202609241010,오사카/ 간사이,E21-F17,,Master,,,KIX,P03,KIX
피치항공,MM714,202609241020,202609241020,오사카/ 간사이,K29-K34,,Master,,,KIX,P02,KIX
전일본공수,NH3524,202609241020,202609241020,오사카/ 간사이,K29-K34,,Slave,MM714,,KIX,P02,KIX
제주항공,7C1305,202609241040,202609241040,오사카/ 간사이,L13-L36,,Master,,,KIX,P02,KIX
트리니티항공,TW303,202609241050,202609241050,오사카/ 간사이,A01-C34,,Master,,,KIX,P02,KIX
트리니티항공,TW309,202609241100,202609241100,오사카/ 간사이,A01-C34,,Master,,,KIX,P02,KIX
파라타항공,WE511,202609241110,202609241110,오사카/ 간사이,B21-B32,,Master,,,KIX,P02,KIX
에어부산,BX174,202609241300,202609241300,오사카/ 간사이,E11-E19,,Master,,,KIX,P03,KIX
아시아나항공,OZ9570,202609241300,202609241300,오사카/ 간사이,E11-E19,,Slave,BX174,,KIX,P03,KIX
제주항공,7C1393,202609241405,202609241405,오사카/ 간사이,L13-L36,,Master,,,KIX,P02,KIX
피치항공,MM706,202609241440,202609241440,오사카/ 간사이,K29-K34,,Master,,,KIX,P02,KIX
에어부산,BX176,202609241450,202609241450,오사카/ 간사이,E11-E19,,Master,,,KIX,P03,KIX
아시아나항공,OZ9572,202609241450,202609241450,오사카/ 간사이,E11-E19,,Slave,BX176,,KIX,P03,KIX
대한항공,KE725,202609241505,202609241505,오사카/ 간사이,A B C D,,Master,,,KIX,P03,KIX
에어 프랑스,AF5374,202609241505,202609241505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
델타항공,DL7787,202609241505,202609241505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
일본항공,JL5212,202609241505,202609241505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
몽골항공,OM6705,202609241505,202609241505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
버진 애틀랜틱 항공,VS5548,202609241505,202609241505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
아시아나항공,OZ9857,202609241505,202609241505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
이스타항공,ZE613,202609241515,202609241515,오사카/ 간사이,F22-G13,,Master,,,KIX,P02,KIX
에어서울,RS715,202609241520,202609241520,오사카/ 간사이,E01-E10,,Master,,,KIX,P03,KIX
트리니티항공,TW305,202609241555,202609241555,오사카/ 간사이,A01-C34,,Master,,,KIX,P02,KIX
진에어,LJ239,202609241610,202609241610,오사카/ 간사이,E21-F17,,Master,,,KIX,P03,KIX
아시아나항공,OZ114,202609241640,202609241640,오사카/ 간사이,G17-J40,,Master,,,KIX,P03,KIX
에티하드 항공,EY8449,202609241640,202609241640,오사카/ 간사이,G17-J40,,Slave,OZ114,,KIX,P03,KIX
전일본공수,NH6954,202609241640,202609241640,오사카/ 간사이,G17-J40,,Slave,OZ114,,KIX,P03,KIX
대한항공,KE5723,202609241640,202609241640,오사카/ 간사이,G17-J40,,Slave,OZ114,,KIX,P03,KIX
제주항공,7C1307,202609241700,202609241700,오사카/ 간사이,L13-L36,,Master,,,KIX,P02,KIX
파라타항공,WE513,202609241745,202609241745,오사카/ 간사이,B21-B32,,Master,,,KIX,P02,KIX
대한항공,KE721,202609241845,202609241845,오사카/ 간사이,A B C D,,Master,,,KIX,P03,KIX
아시아나항공,OZ9859,202609241845,202609241845,오사카/ 간사이,A B C D,,Slave,KE721,,KIX,P03,KIX
제주항공,7C1395,202609241920,202609241920,오사카/ 간사이,L13-L36,,Master,,,KIX,P02,KIX
진에어,LJ243,202609241930,202609241930,오사카/ 간사이,E21-F17,,Master,,,KIX,P03,KIX
아시아나항공,OZ116,202609241935,202609241935,오사카/ 간사이,G17-J40,,Master,,,KIX,P03,KIX
에어캐나다,AC6974,202609241935,202609241935,오사카/ 간사이,G17-J40,,Slave,OZ116,,KIX,P03,KIX
에티오피아항공,ET1290,202609241935,202609241935,오사카/ 간사이,G17-J40,,Slave,OZ116,,KIX,P03,KIX
에티하드 항공,EY8450,202609241935,202609241935,오사카/ 간사이,G17-J40,,Slave,OZ116,,KIX,P03,KIX
전일본공수,NH6956,202609241935,202609241935,오사카/ 간사이,G17-J40,,Slave,OZ116,,KIX,P03,KIX
대한항공,KE5499,202609241935,202609241935,오사카/ 간사이,G17-J40,,Slave,OZ116,,KIX,P03,KIX
아시아나항공,OZ118,202609242040,202609242040,오사카/ 간사이,G17-J40,,Master,,,KIX,P03,KIX
대한항공,KE5501,202609242040,202609242040,오사카/ 간사이,G17-J40,,Slave,OZ118,,KIX,P03,KIX
대한항공,KE737,202609242050,202609242050,오사카/ 간사이,A B C D,,Master,,,KIX,P03,KIX
델타항공,DL7874,202609242050,202609242050,오사카/ 간사이,A B C D,,Slave,KE737,,KIX,P03,KIX
일본항공,JL5268,202609242050,202609242050,오사카/ 간사이,A B C D,,Slave,KE737,,KIX,P03,KIX
아시아나항공,OZ9861,202609242050,202609242050,오사카/ 간사이,A B C D,,Slave,KE737,,KIX,P03,KIX
피치항공,MM710,202609242055,202609242055,오사카/ 간사이,K29-K34,,Master,,,KIX,P02,KIX
트리니티항공,TW307,202609242105,202609242105,오사카/ 간사이,A01-C34,,Master,,,KIX,P02,KIX
트리니티항공,TW317,202609242230,202609242230,오사카/ 간사이,A01-C34,,Master,,,KIX,P02,KIX
피치항공,MM716,202609250325,202609250325,오사카/ 간사이,K29-K34,,Master,,,KIX,P02,KIX
아시아나항공,OZ112,202609250655,202609250655,오사카/ 간사이,G17-J40,,Master,,,KIX,P03,KIX
에티하드 항공,EY8448,202609250655,202609250655,오사카/ 간사이,G17-J40,,Slave,OZ112,,KIX,P03,KIX
전일본공수,NH6952,202609250655,202609250655,오사카/ 간사이,G17-J40,,Slave,OZ112,,KIX,P03,KIX
대한항공,KE5721,202609250655,202609250655,오사카/ 간사이,G17-J40,,Slave,OZ112,,KIX,P03,KIX
제주항공,7C1301,202609250710,202609250710,오사카/ 간사이,L13-L36,,Master,,,KIX,P02,KIX
에어서울,RS711,202609250715,202609250715,오사카/ 간사이,E01-E10,,Master,,,KIX,P03,KIX
피치항공,MM712,202609250730,202609250730,오사카/ 간사이,K29-K34,,Master,,,KIX,P02,KIX
전일본공수,NH3512,202609250730,202609250730,오사카/ 간사이,K29-K34,,Slave,MM712,,KIX,P02,KIX
진에어,LJ231,202609250740,202609250740,오사카/ 간사이,E21-F17,,Master,,,KIX,P03,KIX
대한항공,KE5071,202609250740,202609250740,오사카/ 간사이,E21-F17,,Slave,LJ231,,KIX,P03,KIX
제주항공,7C1391,202609250755,202609250755,오사카/ 간사이,L13-L36,,Master,,,KIX,P02,KIX
트리니티항공,TW301,202609250800,202609250800,오사카/ 간사이,A01-C34,,Master,,,KIX,P02,KIX
진에어,LJ241,202609250810,202609250810,오사카/ 간사이,E21-F17,,Master,,,KIX,P03,KIX
제주항공,7C1303,202609250905,202609250905,오사카/ 간사이,L13-L36,,Master,,,KIX,P02,KIX
이스타항공,ZE611,202609250915,202609250915,오사카/ 간사이,F19-G13,,Master,,,KIX,P02,KIX
대한항공,KE723,202609250935,202609250935,오사카/ 간사이,A B C D,,Master,,,KIX,P03,KIX
델타항공,DL7785,202609250935,202609250935,오사카/ 간사이,A B C D,,Slave,KE723,,KIX,P03,KIX
몽골항공,OM6703,202609250935,202609250935,오사카/ 간사이,A B C D,,Slave,KE723,,KIX,P03,KIX
일본항공,JL5210,202609250935,202609250935,오사카/ 간사이,A B C D,,Slave,KE723,,KIX,P03,KIX
아시아나항공,OZ9855,202609250935,202609250935,오사카/ 간사이,A B C D,,Slave,KE723,,KIX,P03,KIX
에어부산,BX172,202609250940,202609250940,오사카/ 간사이,E11-E19,,Master,,,KIX,P03,KIX
아시아나항공,OZ9568,202609250940,202609250940,오사카/ 간사이,E11-E19,,Slave,BX172,,KIX,P03,KIX
진에어,LJ233,202609251010,202609251010,오사카/ 간사이,E21-F17,,Master,,,KIX,P03,KIX
피치항공,MM714,202609251020,202609251020,오사카/ 간사이,K29-K34,,Master,,,KIX,P02,KIX
전일본공수,NH3524,202609251020,202609251020,오사카/ 간사이,K29-K34,,Slave,MM714,,KIX,P02,KIX
제주항공,7C1305,202609251040,202609251040,오사카/ 간사이,L13-L36,,Master,,,KIX,P02,KIX
트리니티항공,TW303,202609251050,202609251050,오사카/ 간사이,A01-C34,,Master,,,KIX,P02,KIX
트리니티항공,TW309,202609251100,202609251100,오사카/ 간사이,A01-C34,,Master,,,KIX,P02,KIX
파라타항공,WE511,202609251110,202609251110,오사카/ 간사이,B21-B32,,Master,,,KIX,P02,KIX
에어부산,BX174,202609251300,202609251300,오사카/ 간사이,E11-E19,,Master,,,KIX,P03,KIX
아시아나항공,OZ9570,202609251300,202609251300,오사카/ 간사이,E11-E19,,Slave,BX174,,KIX,P03,KIX
에어서울,RS713,202609251315,202609251315,오사카/ 간사이,E01-E10,,Master,,,KIX,P03,KIX
제주항공,7C1393,202609251405,202609251405,오사카/ 간사이,L13-L36,,Master,,,KIX,P02,KIX
피치항공,MM706,202609251440,202609251440,오사카/ 간사이,K29-K34,,Master,,,KIX,P02,KIX
에어부산,BX176,202609251450,202609251450,오사카/ 간사이,E11-E19,,Master,,,KIX,P03,KIX
아시아나항공,OZ9572,202609251450,202609251450,오사카/ 간사이,E11-E19,,Slave,BX176,,KIX,P03,KIX
대한항공,KE725,202609251505,202609251505,오사카/ 간사이,A B C D,,Master,,,KIX,P03,KIX
에어 프랑스,AF5374,202609251505,202609251505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
델타항공,DL7787,202609251505,202609251505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
일본항공,JL5212,202609251505,202609251505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
몽골항공,OM6705,202609251505,202609251505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
버진 애틀랜틱 항공,VS5548,202609251505,202609251505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
아시아나항공,OZ9857,202609251505,202609251505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
이스타항공,ZE613,202609251515,202609251515,오사카/ 간사이,F22-G13,,Master,,,KIX,P02,KIX
에어서울,RS715,202609251520,202609251520,오사카/ 간사이,E01-E10,,Master,,,KIX,P03,KIX
트리니티항공,TW305,202609251555,202609251555,오사카/ 간사이,A01-C34,,Master,,,KIX,P02,KIX
진에어,LJ239,202609251610,202609251610,오사카/ 간사이,E21-F17,,Master,,,KIX,P03,KIX
